hk,90001,恒生指数
hk,00941,中国移动
sh,000001,上证指数
sz,399001,深证成指
sz,002230,科大讯飞
sz,000001,平安银行
sz,000002,万科Ａ
sz,000009,中国宝安
sz,000012,南  玻Ａ
sz,000024,招商地产
sz,000027,深圳能源
sz,000039,中集集团
sz,000046,泛海建设
sz,000059,辽通化工
sz,000060,中金岭南
sz,000061,农 产 品
sz,000063,中兴通讯
sz,000069,华侨城Ａ
sz,000100,TCL集团
sz,000156,华数传媒
sz,000157,中联重科
sz,000333,美的集团
sz,000338,潍柴动力
sz,000401,冀东水泥
sz,000402,金 融 街
sz,000422,湖北宜化
sz,000423,东阿阿胶
sz,000425,徐工机械
sz,000528,柳工
sz,000538,云南白药
sz,000539,粤电力Ａ
sz,000562,宏源证券
sz,000568,泸州老窖
sz,000581,威孚高科
sz,000596,古井贡酒
sz,000623,吉林敖东
sz,000625,长安汽车
sz,000629,攀钢钒钛
sz,000630,铜陵有色
sz,000651,格力电器
sz,000656,金科股份
sz,000686,东北证券
sz,000703,恒逸石化
sz,000709,河北钢铁
sz,000718,苏宁环球
sz,000725,京东方A
sz,000728,国元证券
sz,000729,燕京啤酒
sz,000750,国海证券
sz,000758,中色股份
sz,000768,中航飞机
sz,000776,广发证券
sz,000778,新兴铸管
sz,000780,平庄能源
sz,000783,长江证券
sz,000792,盐湖股份
sz,000800,一汽轿车
sz,000807,云铝股份
sz,000839,中信国安
sz,000858,五 粮 液
sz,000869,张  裕Ａ
sz,000876,新 希 望
sz,000878,云南铜业
sz,000883,湖北能源
sz,000895,双汇发展
sz,000933,神火股份
sz,000937,冀中能源
sz,000960,锡业股份
sz,000961,中南建设
sz,000963,华东医药
sz,000969,安泰科技
sz,000970,中科三环
sz,000983,西山煤电
sz,000999,华润三九
sz,002001,新和成
sz,002007,华兰生物
sz,002024,苏宁云商
sz,002038,双鹭药业
sz,002051,中工国际
sz,002069,獐子岛
sz,002081,金螳螂
sz,002092,中泰化学
sz,002106,莱宝高科
sz,002128,露天煤业
sz,002142,宁波银行
sz,002146,荣盛发展
sz,002155,辰州矿业
sz,002202,金风科技
sz,002236,大华股份
sz,002241,歌尔声学
sz,002269,美邦服饰
sz,002294,信立泰
sz,002299,圣农发展
sz,002304,洋河股份
sz,002310,东方园林
sz,002344,海宁皮城
sz,002353,杰瑞股份
sz,002375,亚厦股份
sz,002378,章源钨业
sz,002385,大北农
sz,002399,海普瑞
sz,002415,海康威视
sz,002422,科伦药业
sz,002431,棕榈园林
sz,002450,康得新
sz,002500,山西证券
sz,002570,贝因美
sz,002594,比亚迪
sz,002603,以岭药业
sz,002673,西部证券
sh,600000,浦发银行
sh,600005,武钢股份
sh,600009,上海机场
sh,600010,包钢股份
sh,600011,华能国际
sh,600015,华夏银行
sh,600016,民生银行
sh,600019,宝钢股份
sh,600027,华电国际
sh,600028,中国石化
sh,600029,南方航空
sh,600030,中信证券
sh,600031,三一重工
sh,600036,招商银行
sh,600048,保利地产
sh,600050,中国联通
sh,600058,五矿发展
sh,600060,海信电器
sh,600062,华润双鹤
sh,600066,宇通客车
sh,600068,葛洲坝
sh,600085,同仁堂
sh,600089,特变电工
sh,600096,云天化
sh,600100,同方股份
sh,600104,上汽集团
sh,600108,亚盛集团
sh,600109,国金证券
